id,sentence,label
4860,nemamo iluzija visoko obrazovanje po pitanju razmjerne neraširenosti koruptivnog ponašanja nipošto nije reprezentativno za središnje institucije u našem društvu javne i privatne,1
4861,zna se koji je najveći trik nečastivog uvjeriti ljude da ne postoji,1
4862,u hrvatskoj đavao korupcije možda ima lukaviji modus operandi uvjeravajući ljude da postoji tamo gdje ga nema s adresa gdje se osjeća kao kod kuće,1
4863,u ovom će članku jutarnji list poslužiti kao temelj za kratku analizu krize tiskanih komercijalnih medija,1
4864,jutarnji list je naime u svom nedjeljnom izdanju od 16 prosinca 2012 objavio tekst koji se dalo pročitati od početka do kraja i koji pri čitanju nije izazivao fizičke konvulzije,1
4865,tiskani mediji uče nas ne trpe duge tekstove no nedjeljni je usprkos tome objavio u cijelosti tekst dug 26 kartica,1
4867,autor milan f živković ne samo da nije dao jutarnjem dozvolu za objavu nego ga jutarnji za dozvolu nije niti pitao,0
4868,tekst je objavljen bez znanja autora,1
4869,uz to je opremljen tako da namjerno navodi nepažljivog čitatelja na krivi trag,1
4872,postavlja se pitanje postaje li prvo pravilo tiskanih komercijalnih medija da oprema teksta ne smije imati veze sa sadržajem,1
4874,takav senzacionalizam još bi se i dao tolerirati da ono što je uslijedilo kao uvod u tekst nije ništa doli notorna laž koja glasi nedjeljni je došao u posjed kontroverzne strategije koja tvrdi da su privatni mediji taoci tabloidnog pakla histeričnog prezira prema svemu javnom ”,1
4875,objavljeni tekst nije strategija nego izlaganje kao što u njemu i piše no urednici nedjeljnog nisu tu riječ našli za shodno promijeniti ako su već planirali autorski tekst pisan u prvom licu jednine proglasiti strategijom,1
4876,ovdje jutarnji list ponovno vrijeđa inteligenciju i pozornost svojih čitatelja očekujući valjda da oni ne mogu zadržati pozornost na tekstu dugom četiri novinske stranice te da će do sredine izlaganja zaboraviti kako je na početku pisalo da je riječ o tajnoj ” kontroverznoj ” strategiji ” i vladinom ” dokumentu ”,1
4878,sadržaj sam po sebi nije sporan tim više što ga nisu pisali novinari jutarnjeg lista,0
4879,premda su istoga dana u posjed istoga teksta došli večernji i jutarnji list novinarka večernjeg lista tekst je preradila prepričala i izvadila iz njega nekoliko po mišljenju večernjeg kontroverznih naglasaka ” odradivši tako novinarski posao dok se jutarnji list odlučio za krađu teksta i objavio ga u izvornom obliku smatrajući valjda da je ono što u njemu piše toliko skandalozno samo po sebi da osim opremom ne mora dodatno prilagođavati ” rečenice uobičajenim potrebama jutarnjeg,1
4880,jedan od naglasaka obaju privatnih tiskanih dnevnika bio je da je riječ o tajnoj strategiji,1
4884,činjenica da su stavovi milana f živkovića usklađeni s programom vlade ovdje je samo sekundarno bitna,0
4885,ta činjenica te stavove u bitnome ne legitimira,0
4886,stavove glavnog savjetnika za medije pri ministarstvu kulture legitimiraju analiza medijske situacije i ponuđena rješenja kao odgovori na primijećene probleme poput očigledne krize demokratskog života,0
4887,stavovi glavnog savjetnika za medije u analiziranom kontekstu služe kao povod napadima na maloga ” koji nekoordinirano bez konzultacija i brzopleto istrčava sa svojim stavovima,1
4888,međutim tako postavljen problem treba preformulirati i postaviti pitanje ne dokazuje li ovakva supstancijalna diskrepancija između opreme i sadržaja kakvoj svjedočimo na primjeru jutarnjeg lista upravo onu krizu medija u hrvatskoj o kojoj objavljeni tekst govori,1
4889,ako se već pozvalo na odgovornost glavnog savjetnika za medije zbog toga što je svjesno i savjesno obavljao svoj posao ne bi li trebalo privatne dnevne tiskovine pa i same članove vlade suočiti s činjenicom da nisu pravovremeno odnosno brzo objektivno i činjenično informirani i da odluke donose na temelju tabloidnih informacija privatnih dnevnih tiskovina politički i društveno dezorijentiranih pomamom za svaku kunu prodaje više,1
4890,što se ostalih kontroverznih ” i tajnih ” dijelova teksta tiče navedimo samo neka od načela i kontekstualizirajmo ih unutar dosega zemalja svoje nove zajednice država europske unije poput interneta dostupnog svima zatim financiranja sadržaja koji su od interesa javnosti javnim sredstvima javne dnevne tiskovine cjenovno dostupne svim građanima a sadržajno ispunjene kvalitetnim informativnim sadržajem u skladu s pravilima novinarske struke bez mogućnosti sadržajne intervencije vlasti pa čak i kritiziranja kapitalizma o kojem urednici i novinari ovih dnevnih tiskovina ne znaju baš puno čini se premda cijela europa i cijeli svijet bruje o krizi kapitalizma kao društvenog uređenja pa to više ni među državnicima nije toliki tabu koliki je bio u godinama neposredno prije ekonomske krize,1
4891,tako i sam premijer milanović na predavanju održanom na pravnom fakultetu u splitu studentima govori kako aktualna politika mjera štednje možda djeluje kratkoročno ali dugoročno guši ekonomiju ”,1
4892,da je kapitalizam u krizi nije tabu ni među glasačima pa se tako građani europskih zemalja sve manje suzdržavaju od davanja glasova političarima koji se zalažu za nove i dodatne poreze te oporezivanje najbogatijih,1
4893,sve su ove teme od javnog interesa no naše privatne dnevne tiskovine o njima ništa ne pišu,0
4894,u privatnim dnevnim tiskovinama one su praktički zabranjene,0
4895,kad na djelu i nije cenzura pritisak gubitka sredstava za život prisiljava novinare privatnih dnevnih tiskovina na autocenzuru,1
4896,upravo zbog toga cijelo je društvo pa i vlada svjesno da je medijskoj politici nužna reforma,0
4897,iznenađuje li otpor privatnih dnevnih tiskovina medijskoj reformi zapravo ikoga,1
4898,iznenađujuće je možda samo to što do sada privatne dnevne tiskovine putem svojih dobro plaćenih kolumnističkih trbuhozboraca nisu i jače nagazile na kraju ipak nesmijenjenog glavnog savjetnika za medije pri ministarstvu kulture samo ministarstvo kulture pa možda i vladu,1
4900,u kojoj je mjeri međuratna industrijalizacija obilježila tadašnji ali i današnji zagreb,1
4901,zagreb nije nastao niti se razvijao kao tipičan industrijski grad,0
4903,industrijalizacija je odigrala ključnu ulogu u prerastanju zagreba u regionalni privredni centar,1
4904,intenziviranje procesa industrijalizacije na prijelazu 19 u 20 stoljeće u razdoblju između dva svjetska rata i nakon 1945 godine presudno je utjecalo na strukturu privrede na urbanističku prometnu i demografsku sliku grada,1
4905,uspostavom kraljevstva srba hrvata i slovenaca 1 prosinca 1918 formirano je novo političko i ekonomsko područje,0
4906,ustrojem privrede i dosegnutim stupnjem ekonomskog razvoja sjeverozapadni krajevi bili su ispred ostatka zemlje,1
4907,ta okolnost utjecala je na promjenu položaja zagreba iz perifernoga grada austrougarske monarhije u središte novčarstva trgovine i industrije novonastale državne zajednice,0
4909,pod naletom svjetske ekonomske krize i jačanja državnog intervencionizma od početka 1930ih godina zagreb gubi ekonomsku snagu ali održava poziciju industrijskog centra regionalnog značaja,1
4911,izrazito primjetnim formama industrija je u zagrebu oblikovala urbani krajolik,0
4912,intenziviranje procesa industrijalizacije rezultiralo je masovnim zapošljavanjem koje je značilo egzistenciju tisućama obitelji,0
4913,tvornice su stoga generacijski prisutne u vizuri grada i svijesti njegovih stanovnika,1
4914,industrija je dio identiteta zagreba,0
4915,od neovisnosti zagreb se transformirao iz grada industrije u grad trgovine a ta se metamorfoza odrazila i na društvo i urbano tkivo,1
4917,koliko je zagreb dobio a koliko izgubio orijentacijom prema tercijarnom sektoru nije predmet istraživanja projekta kojeg vodim,1
4918,društveni procesi u hrvatskoj uvjetovali su kasnu deindustrijalizaciju ali i rapidan pad industrijske proizvodnje od 1990 godine naovamo,1
4919,posljedice po industrijske objekte i uređaje s baštinskim obilježjima drastične su,0
4921,međutim u zapadnoeuropskoj praksi zaštite spomenika ponajprije u velikoj britaniji prisutna je gotovo pola stoljeća a prvi industrijski objekti upisani su na listu svjetske baštine unescoa prije dvadeset i pet godina,1
4923,u hrvatskoj pa tako i u zagrebu taj potencijal nije prepoznat,0
4924,na izložbi je pokazana i tvornica arkobadel godine 2011 urušio se dio krovišta čime je bitno pospješeno propadanje toga spomenika kulture,0
4925,istodobno gradska uprava te prostore iznajmljuje u komercijalne svrhe i na tome ostvaruje profit a baš ništa ne ulaže u sanaciju i održavanje spomeničkoga objekta za što postoji i zakonska obaveza,0
4926,kako to komentirate,0
4928,neki se prostori iznajmljuju ali većina objekata nema namjenu,1
4929,potencijali su ogromni o čemu svjedoče brojni inozemni primjeri,1
4930,nekoliko je problema bolje rečeno izazova u upravljanju industrijskim nasljeđem u zagrebu,0
4931,na prvome mjestu naglasit ću nedovoljnu osviještenost o mogućnostima korištenja potencijala industrijske baštine u kulturnom i ekonomskom razvoju te percepciju kulture na tradicionalan način financijska neodrživost financiranje isključivo iz državnog proračuna ili proračuna lokalne samouprave,0
4932,nadalje prevelik utjecaj lokalne vlasti u odlučivanju o načinu gospodarenja i prenamjeni vrijednih objekata te isključivanje javnosti iz procesa odlučivanja o javnim dobrima,0
4933,temeljni je razlog tome činjenica da se ranoindustrijski objekti nalaze na atraktivnim lokacijama pa su financijski interesi često ispred javnih,1
4935,u konačnici postojeći model upravljanja industrijskim nasljeđem ako ga tako uopće možemo zvati dovodi do situacije u kojoj je ugrožena sama održivost baštinskih obilježja zaštićenih objekata,0
4937,tako postoji prijedlog da u paromlin bude smješten npr,0
4938,trokutov antimuzej s inventivnim postavom kao svojevrsna svjetska atrakcija da strojarnice gredelja udome hrvatski željeznički muzej koji po svakoj logici tamo spada a da u dio kompleksa klaonice budu smještene zagrebu donirane zbirke dušana džamonje i ede murtića,1
4941,takva integracija različitih sadržaja osiguravala bi živost i održivost,0
4942,kako ocjenjujete te prijedloge,0
4943,biste li izdvojili neki drugi prijedlog što učiniti s tim i drugim sličnim objektima i prostorima,0
4945,nerealno je očekivati da se svi industrijski kompleksi prenamijene za potrebe kulture i da se njihov hladni pogon i rad financiraju iz državnog ili proračuna lokalne zajednice,1
4946,kompromisi su nužni ali oni ne moraju imati negativan predznak ako je pri provedbi procesa sadržajne prenamjene osiguran kvalitetan nadzor,0
4947,javno iznošenje osobne liste želja smatram kontraproduktivnim,1
4949,inozemna iskustva svjedoče da od trenutka postizanja prethodna dva preduvjeta do realizacije projekta prenamjene velikih kompleksa kakvi su primjerice ex gredelj ili klaonica nerijetko prođe desetljeće do dva,1
4950,korjenita promjena odnosa prema industrijskom nasljeđu potrebna je bez odlaganja,1
4951,sinergija nadležnih službi zaštite strategijskog planiranja i upravljanja imovinom te visokoškolskih ustanova i istraživačkih institucija muzejske struke strukovnih udruženja i organizacija civilnog društva put je očuvanja zagrebačke industrijske baštine,1
4952,zajednički napor pritom treba usmjeriti na informiranje javnosti i inzistiranje na društveno odgovornom ponašanju vlasnika,0
4953,smatram da je potrebno pitanja prenamjene i korištenja potencijala industrijske baštine u zagrebu integrirati u postojeće strateške planove,1
4955,u kojoj mjeri papirnata zaštita danas funkcionira,1
4956,eleborati konzervatorske smjernice i drugi dokumenti koje izrađuju nadležna tijela službe zaštite spomenika u zagrebu gradski zavod za zaštitu spomenika kulture i prirode temelj su zaštite,1
4957,većina objekata prezentiranih na izložbi pokrivena ’ je nekim oblikom zaštite bilo kao cjeline pojedinačna kulturna dobra ili dijelovi povijesne urbane cjeline grad zagreb,1
4958,osobno smatram da za pojedine objekte koji se nalaze unutar zaštićene povijesne urbane cjeline grad zagreb postoje argumenti da ih se zaštiti kao pojedinačna kulturna dobra,0
4959,međutim nisam uvjerenja da bi podizanje razine zaštite ‘ na papiru ’ bitno pridonijelo boljem stanju objekata,1
4960,stanje industrijskih objekata ukazuje na nedosljednu provedbu propisanih sustava zaštite i neprovođenje kaznenih mjera prema neodgovornim vlasnicima,0
4961,smatrate li da postoji konkretna i nedvosmislena odgovornost gradskog zavoda za zaštitu spomenika kulture i prirode ministarstva kulture i samih vlasnika u ovom slučaju grada zagreba za aktualno stanje te spomeničke baštine,0
4962,naime neki od objekata koji su danas u lošem stanju u to su stanje dovedeni nebrigom zadnjih godina,0
4963,pritom se odgovornost često uopćava a time i relativizira,0
4964,jasno je da neki zavod ne može obnoviti neki objekt bez podrške moćnijih ali svakako može naložiti da se djeluje preventivno ili sanirati oštećenja koja vitalno ugrožavaju te spomenike kulture poput npr sanacije spomenutoga krovišta badela,1
4966,potpuna neovisnost u radu i intenzivnija kontrola sigurno bi pridonijeli kvaliteti rada službi lokalne administracije pa tako i zavoda,0
4968,ukoliko aktualnu izložbu i pripadajući dugoročni projekt uzmemo kao iznimku kako to da muzej grada zagreba izložbama ne reagira na goruća pitanja grada primjerice svojevremeno izložbama o bloku i cvjetnom trgu bespravnoj gradnji odnosu save i zagreba itd,1
