id,tokens,label,pos
4750,"[""naravno"",""pri"",""senzacionalističkom"",""prepisivanju"",""vijesti"",""s"",""drugih"",""portala"",""nitko"",""se"",""od"",""novinara"",""nije"",""dosjetio"",""da"",""se"",""javi"",""domaćem"",""timu"",""koji"",""je"",""provodio"",""istraživanje"",""potpisnicima"",""ovih"",""redaka"",""i"",""našim"",""kolegama"",""studentima"",""zadarskog"",""sveučilišta"",""pavi"",""parunovu"",""i"",""marini"",""orhanović"",""i"",""provjeri"",""taj"",""podatak"",""iako"",""su"",""naši"",""beogradski"",""kolege"",""iz"",""međunarodnog"",""tima"",""nakon"",""svoje"",""tiskovne"",""konferencije"",""spremno"",""dijelili"",""naše"",""brojeve"",""mobitela""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""ADV"",""ADP"",""ADJ"",""NOUN"",""NOUN"",""ADP"",""ADJ"",""NOUN"",""PRON"",""PRON"",""ADP"",""NOUN"",""AUX"",""VERB"",""PART"",""PRON"",""VERB"",""ADJ"",""NOUN"",""DET"",""AUX"",""VERB"",""NOUN"",""NOUN"",""DET"",""NOUN"",""CCONJ"",""DET"",""NOUN"",""NOUN"",""ADJ"",""NOUN"",""NOUN"",""NOUN"",""CCONJ"",""NOUN"",""NOUN"",""CCONJ"",""VERB"",""DET"",""NOUN"",""SCONJ"",""AUX"",""DET"",""ADJ"",""NOUN"",""ADP"",""ADJ"",""NOUN"",""ADV"",""DET"",""ADJ"",""NOUN"",""ADJ"",""VERB"",""DET"",""NOUN"",""NOUN""]"
4751,"[""jedino"",""je"",""internetsko"",""izdanje"",""novog"",""lista"",""u"",""tijelu"",""teksta"",""dostojno"",""prenijelo"",""rezultate"",""istraživanja"",""iako"",""je"",""i"",""njihov"",""naslov"",""bio"",""gotovo"",""u"",""dlaku"",""jednak"",""ostalima""]","[0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0]","[""ADV"",""AUX"",""ADJ"",""NOUN"",""ADJ"",""NOUN"",""ADP"",""NOUN"",""NOUN"",""ADV"",""VERB"",""NOUN"",""NOUN"",""SCONJ"",""AUX"",""CCONJ"",""DET"",""NOUN"",""AUX"",""ADV"",""ADP"",""NOUN"",""ADJ"",""ADJ""]"
4752,"[""međutim"",""prenijevši"",""informaciju"",""o"",""75"",""%"",""prepisivača"",""poput"",""ostalih"",""portala"",""naslov"",""je"",""dakako"",""bio"",""proturječan"",""informacijama"",""u"",""tekstu""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""ADV"",""ADV"",""NOUN"",""ADP"",""NUM"",""SYM"",""NOUN"",""ADP"",""ADJ"",""NOUN"",""NOUN"",""AUX"",""ADV"",""AUX"",""ADJ"",""NOUN"",""ADP"",""NOUN""]"
4753,"[""eto"",""za"",""volju"",""onima"",""koji"",""vole"",""natjecanja"",""u"",""daljinskom"",""pišanju"",""imamo"",""i"",""mi"",""zanimljiv"",""rezultat"",""nikako"",""neočekivan"",""velika"",""većina"",""najposjećenijih"",""domaćih"",""internetskih"",""portala"",""doslovno"",""prepisuje"",""vijesti"",""a"",""ponekad"",""iskazivan"",""stereotip"",""o"",""novom"",""listu"",""kao"",""razmjerno"",""ozbiljnijem"",""subjektu"",""u"",""hrvatskom"",""medijskom"",""prostoru"",""potvrđen"",""je""]","[0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""PART"",""ADP"",""NOUN"",""DET"",""DET"",""VERB"",""NOUN"",""ADP"",""ADJ"",""NOUN"",""VERB"",""CCONJ"",""PRON"",""ADJ"",""NOUN"",""ADV"",""ADJ"",""ADJ"",""NOUN"",""ADJ"",""ADJ"",""ADJ"",""NOUN"",""ADV"",""VERB"",""NOUN"",""CCONJ"",""ADV"",""ADV"",""NOUN"",""ADP"",""ADJ"",""NOUN"",""SCONJ"",""ADV"",""ADJ"",""NOUN"",""ADP"",""ADJ"",""ADJ"",""NOUN"",""ADJ"",""AUX""]"
4754,"[""đavao"",""je"",""u"",""detaljima"",""a"",""ovdje"",""je"",""to"",""riječ"",""razmjerno""]","[1,0,0,0,0,0,0,0,0,0]","[""NOUN"",""AUX"",""ADP"",""NOUN"",""CCONJ"",""ADV"",""AUX"",""DET"",""NOUN"",""ADV""]"
4755,"[""o"",""istraživanju"",""istraživanje"",""je"",""proveo"",""tim"",""u"",""navedenom"",""sastavu"",""prigodno"",""okupljen"",""pod"",""krovom"",""udruge"",""monitor"",""statistica"",""iz"",""zagreba"",""članice"",""antikorupcijske"",""studentske"",""mreže"",""u"",""jugoistočnoj"",""europi"",""acsnsee"",""koju"",""dugogodišnje"",""financira"",""institut"",""otvoreno"",""društvo""]","[0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""ADP"",""NOUN"",""NOUN"",""AUX"",""VERB"",""DET"",""ADP"",""ADJ"",""NOUN"",""ADV"",""ADJ"",""ADP"",""NOUN"",""NOUN"",""NOUN"",""NOUN"",""ADP"",""NOUN"",""NOUN"",""ADJ"",""ADJ"",""NOUN"",""ADP"",""ADJ"",""NOUN"",""X"",""DET"",""ADJ"",""VERB"",""NOUN"",""ADV"",""NOUN""]"
4756,"[""ukratko"",""ćemo"",""predstaviti"",""nacrt"",""istraživanja"",""počevši"",""s"",""nesretnim"",""prepisivanjem""]","[0,0,0,0,0,0,0,1,0]","[""ADV"",""AUX"",""VERB"",""NOUN"",""NOUN"",""ADV"",""ADP"",""ADJ"",""NOUN""]"
4757,"[""metodološke"",""nedostatke"",""našeg"",""istraživanja"",""nije"",""nam"",""namjera"",""skrivati"",""dapače"",""važni"",""su"",""za"",""adekvatno"",""kontekstualiziranje"",""podataka"",""ali"",""zbog"",""nedostatka"",""mjesta"",""dijelom"",""se"",""uzdamo"",""u"",""pozornost"",""onih"",""čitatelja"",""koje"",""će"",""nacrt"",""našeg"",""istraživanja"",""možda"",""zanimati"",""toliko"",""da"",""će"",""pomnije"",""čitati"",""između"",""redaka""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1]","[""ADJ"",""NOUN"",""DET"",""NOUN"",""AUX"",""PRON"",""NOUN"",""VERB"",""ADV"",""ADJ"",""AUX"",""ADP"",""ADV"",""NOUN"",""NOUN"",""CCONJ"",""ADP"",""NOUN"",""NOUN"",""NOUN"",""PRON"",""VERB"",""ADP"",""NOUN"",""DET"",""NOUN"",""DET"",""AUX"",""NOUN"",""DET"",""NOUN"",""ADV"",""VERB"",""ADV"",""PART"",""AUX"",""ADV"",""VERB"",""ADP"",""NOUN""]"
4758,"[""predmet"",""istraživanja"",""je"",""studentska"",""percepcija"",""koruptivnih"",""i"",""ostalih"",""neetičnih"",""praksi"",""u"",""visokom"",""obrazovanju""]","[0,0,0,0,0,0,0,0,0,0,0,1,1]","[""NOUN"",""NOUN"",""AUX"",""ADJ"",""NOUN"",""ADJ"",""CCONJ"",""ADJ"",""ADJ"",""NOUN"",""ADP"",""ADJ"",""NOUN""]"
4759,"[""da"",""bi"",""se"",""dobila"",""što"",""šira"",""poredbena"",""slika"",""percepcije"",""studenata"",""u"",""anketni"",""upitnik"",""je"",""uključen"",""širok"",""raspon"",""neetičnih"",""praksi"",""mito"",""uvjetovana"",""prodaja"",""udžbenika"",""nepotizam"",""plagiranje"",""i"",""studentsko"",""varanje""]","[0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""PART"",""AUX"",""PRON"",""VERB"",""PRON"",""ADJ"",""ADJ"",""NOUN"",""NOUN"",""NOUN"",""ADP"",""ADJ"",""NOUN"",""AUX"",""ADJ"",""ADJ"",""NOUN"",""ADJ"",""NOUN"",""NOUN"",""ADJ"",""NOUN"",""NOUN"",""NOUN"",""NOUN"",""CCONJ"",""ADJ"",""NOUN""]"
4760,"[""rezultate"",""o"",""toleranciji"",""prema"",""neetičnom"",""ponašanju"",""u"",""ovom"",""ćemo"",""tekstu"",""predstaviti"",""samo"",""kroz"",""stupanj"",""slaganja"",""s"",""tolerantnim"",""tvrdnjama"",""o"",""neetičnim"",""praksama"",""u"",""visokom"",""obrazovanju"",""u"",""redu"",""je"",""činiti"",""x"",""iako"",""smo"",""toleranciju"",""pokrili"",""i"",""drugim"",""indikatorima""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0]","[""NOUN"",""ADP"",""NOUN"",""ADP"",""ADJ"",""NOUN"",""ADP"",""DET"",""AUX"",""NOUN"",""VERB"",""ADV"",""ADP"",""NOUN"",""NOUN"",""ADP"",""ADJ"",""NOUN"",""ADP"",""ADJ"",""NOUN"",""ADP"",""ADJ"",""NOUN"",""ADP"",""NOUN"",""AUX"",""VERB"",""SYM"",""SCONJ"",""AUX"",""NOUN"",""VERB"",""CCONJ"",""ADJ"",""NOUN""]"
4761,"[""iskustva"",""s"",""tim"",""praksama"",""su"",""operacionalizirana"",""kao"",""blizina"",""socijalnog"",""kontakta"",""od"",""nikad"",""čuola"",""do"",""našaola"",""sam"",""se"",""u"",""takvoj"",""situaciji""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""NOUN"",""ADP"",""DET"",""NOUN"",""AUX"",""ADJ"",""SCONJ"",""NOUN"",""ADJ"",""NOUN"",""ADP"",""ADV"",""NOUN"",""ADP"",""NOUN"",""ADJ"",""PRON"",""ADP"",""DET"",""NOUN""]"
4763,"[""razlozi"",""za"",""to"",""su"",""metodološki"",""ne"",""možemo"",""direktno"",""pitati"",""ljude"",""jesu"",""li"",""činili"",""ovo"",""ili"",""ono"",""jer"",""tako"",""povećavamo"",""udio"",""društveno"",""poželjnih"",""odgovora""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""NOUN"",""ADP"",""DET"",""AUX"",""ADV"",""PART"",""VERB"",""ADV"",""VERB"",""NOUN"",""AUX"",""PART"",""VERB"",""DET"",""CCONJ"",""PRON"",""SCONJ"",""ADV"",""VERB"",""NOUN"",""ADV"",""ADJ"",""NOUN""]"
4764,"[""uzgred"",""budi"",""rečeno"",""zabavan"",""analogon"",""problemu"",""društveno"",""poželjnih"",""odgovora"",""u"",""našem"",""slučaju"",""jest"",""činjenica"",""da"",""se"",""zbrajani"",""anketni"",""podaci"",""o"",""navikama"",""ispijanja"",""alkohola"",""nikad"",""i"",""nigdje"",""ne"",""popnu"",""niti"",""blizu"",""statistikama"",""o"",""prodaji"",""alkoholnih"",""pića""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0]","[""ADV"",""VERB"",""ADJ"",""ADJ"",""X"",""NOUN"",""ADV"",""ADJ"",""NOUN"",""ADP"",""DET"",""NOUN"",""AUX"",""NOUN"",""PART"",""PRON"",""ADJ"",""ADJ"",""NOUN"",""ADP"",""NOUN"",""NOUN"",""NOUN"",""ADV"",""CCONJ"",""ADV"",""PART"",""VERB"",""PART"",""ADV"",""NOUN"",""ADP"",""NOUN"",""ADJ"",""NOUN""]"
4765,"[""uglavnom"",""iz"",""naše"",""strategije"",""izbjegavanja"",""društveno"",""poželjnih"",""odgovora"",""proizlazi"",""da"",""se"",""odgovori"",""svjedočiola"",""sam"",""tome"",""no"",""nije"",""se"",""ticalo"",""mojih"",""interesa"",""i"",""osobno"",""sam"",""se"",""našaola"",""u"",""takvoj"",""situaciji"",""mogu"",""odnositi"",""na"",""isti"",""događaj"",""ovisno"",""o"",""tome"",""smatra"",""li"",""se"",""netko"",""tko"",""je"",""svjedočio"",""npr""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""ADV"",""ADP"",""DET"",""NOUN"",""NOUN"",""ADV"",""ADJ"",""NOUN"",""VERB"",""PART"",""PRON"",""VERB"",""NOUN"",""ADJ"",""DET"",""CCONJ"",""AUX"",""PRON"",""VERB"",""DET"",""NOUN"",""CCONJ"",""ADV"",""ADJ"",""PRON"",""NOUN"",""ADP"",""DET"",""NOUN"",""VERB"",""VERB"",""ADP"",""ADJ"",""NOUN"",""ADV"",""ADP"",""DET"",""VERB"",""PART"",""PRON"",""PRON"",""PRON"",""AUX"",""VERB"",""INTJ""]"
4766,"[""nepotističkom"",""ocjenjivanju"",""kolege"",""ili"",""netko"",""od"",""koga"",""se"",""prepisivalo"",""oštećenim"",""ili"",""ne"",""a"",""to"",""je"",""subjektivna"",""stvar""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""ADJ"",""NOUN"",""NOUN"",""CCONJ"",""PRON"",""ADP"",""PRON"",""PRON"",""VERB"",""ADJ"",""CCONJ"",""PART"",""CCONJ"",""DET"",""AUX"",""ADJ"",""NOUN""]"
4767,"[""stoga"",""nikako"",""nije"",""opravdano"",""reći"",""da"",""je"",""npr"",""45"",""%"",""studenata"",""zagrebačkog"",""sveučilišta"",""prepisivalo"",""koliko"",""ih"",""je"",""reklo"",""da"",""se"",""našlo"",""u"",""takvoj"",""situaciji"",""a"",""još"",""je"",""manje"",""opravdano"",""reći"",""da"",""je"",""to"",""činilo"",""75"",""%"",""kad"",""se"",""zbroje"",""oba"",""krajnja"",""stupnja"",""skale"",""koji"",""indiciraju"",""izravno"",""iskustvo""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""ADV"",""ADV"",""AUX"",""ADJ"",""VERB"",""PART"",""AUX"",""INTJ"",""NUM"",""SYM"",""NOUN"",""ADJ"",""NOUN"",""VERB"",""ADV"",""PRON"",""AUX"",""VERB"",""PART"",""PRON"",""VERB"",""ADP"",""DET"",""NOUN"",""CCONJ"",""ADV"",""AUX"",""ADV"",""ADJ"",""VERB"",""PART"",""AUX"",""DET"",""VERB"",""NUM"",""SYM"",""ADV"",""PRON"",""VERB"",""NUM"",""ADJ"",""NOUN"",""NOUN"",""DET"",""VERB"",""ADV"",""NOUN""]"
4768,"[""jedino"",""je"",""opravdano"",""reći"",""da"",""se"",""75"",""%"",""zagrebačkih"",""i"",""68"",""%"",""zadarskih"",""studenata"",""susrelo"",""s"",""prepisivanjem"",""što"",""je"",""osjetno"",""manje"",""šokantan"",""podatak"",""od"",""onoga"",""u"",""gore"",""spomenutim"",""naslovima"",""na"",""portalima""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""ADV"",""AUX"",""ADJ"",""VERB"",""PART"",""PRON"",""NUM"",""SYM"",""ADJ"",""CCONJ"",""NUM"",""SYM"",""ADJ"",""NOUN"",""VERB"",""ADP"",""NOUN"",""PRON"",""AUX"",""ADV"",""ADV"",""ADJ"",""NOUN"",""ADP"",""DET"",""ADP"",""ADV"",""ADJ"",""NOUN"",""ADP"",""NOUN""]"
4769,"[""a"",""treba"",""priznati"",""i"",""da"",""su"",""se"",""zagrebački"",""i"",""zadarski"",""studenti"",""u"",""međunarodnom"",""kontekstu"",""najčešće"",""susretali"",""s"",""prepisivanjem"",""što"",""je"",""suglasno"",""s"",""rezultatima"",""ranijeg"",""istraživanja"",""iste"",""udruge"",""2008"",""na"",""sličnom"",""međunarodnom"",""uzorku""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""CCONJ"",""VERB"",""VERB"",""CCONJ"",""PART"",""AUX"",""PRON"",""ADJ"",""CCONJ"",""ADJ"",""NOUN"",""ADP"",""ADJ"",""NOUN"",""ADV"",""VERB"",""ADP"",""NOUN"",""PRON"",""AUX"",""ADV"",""ADP"",""NOUN"",""ADJ"",""NOUN"",""ADJ"",""NOUN"",""NUM"",""ADP"",""ADJ"",""ADJ"",""NOUN""]"
4770,"[""ono"",""što"",""portali"",""također"",""nisu"",""prenijeli"",""je"",""da"",""se"",""podaci"",""odnose"",""samo"",""na"",""studente"",""treće"",""godine""]","[0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0]","[""PRON"",""PRON"",""NOUN"",""ADV"",""AUX"",""VERB"",""AUX"",""PART"",""PRON"",""NOUN"",""NOUN"",""ADV"",""ADP"",""NOUN"",""ADJ"",""NOUN""]"
4771,"[""u"",""uzorku"",""studenata"",""treće"",""godine"",""na"",""zagrebačkom"",""sveučilištu"",""bilo"",""je"",""615"",""sudionika""]","[0,0,0,0,0,0,0,0,0,0,0,0]","[""ADP"",""NOUN"",""NOUN"",""ADJ"",""NOUN"",""ADP"",""ADJ"",""NOUN"",""AUX"",""AUX"",""NUM"",""NOUN""]"
4773,"[""treća"",""godina"",""je"",""tu"",""zato"",""što"",""je"",""od"",""brucoša"",""teško"",""očekivati"",""formirane"",""stavove"",""prema"",""neetičnim"",""praksama"",""na"",""njihovim"",""fakultetima"",""a"",""kamoli"",""neka"",""iskustva"",""s"",""njima""]","[0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""ADJ"",""NOUN"",""AUX"",""ADV"",""ADV"",""PRON"",""AUX"",""ADP"",""NOUN"",""ADV"",""VERB"",""ADJ"",""NOUN"",""ADP"",""ADJ"",""NOUN"",""ADP"",""DET"",""NOUN"",""CCONJ"",""ADV"",""PART"",""NOUN"",""ADP"",""PRON""]"
4775,"[""diplomski"",""studij"",""je"",""opet"",""nešto"",""organizacijski"",""odvojeno"",""od"",""preddiplomskog"",""a"",""važno"",""je"",""i"",""da"",""ga"",""ne"",""nastavljaju"",""svi"",""završeni"",""preddiplomci""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""ADJ"",""NOUN"",""AUX"",""ADV"",""PRON"",""ADJ"",""ADV"",""ADP"",""ADJ"",""CCONJ"",""ADJ"",""AUX"",""CCONJ"",""PART"",""PRON"",""PART"",""VERB"",""ADJ"",""ADJ"",""ADV""]"
4777,"[""napokon"",""s"",""ovim"",""brojem"",""sudionika"",""možemo"",""se"",""nadati"",""adekvatnijem"",""uzorkovanju"",""barem"",""treće"",""godine"",""zagrebačkog"",""sveučilišta"",""zbog"",""omjera"",""uzorka"",""i"",""populacije"",""nego"",""što"",""bi"",""to"",""bio"",""slučaj"",""da"",""smo"",""uzrokovali"",""širi"",""raspon"",""studijskih"",""godinanačin"",""uzorkovanja"",""bio"",""je"",""stratificirani"",""kvotni""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0]","[""ADV"",""ADP"",""DET"",""NOUN"",""NOUN"",""VERB"",""PRON"",""VERB"",""ADJ"",""NOUN"",""PART"",""ADJ"",""NOUN"",""ADJ"",""NOUN"",""ADP"",""NOUN"",""NOUN"",""CCONJ"",""NOUN"",""CCONJ"",""PRON"",""AUX"",""DET"",""AUX"",""NOUN"",""PART"",""AUX"",""VERB"",""ADJ"",""NOUN"",""ADJ"",""NOUN"",""NOUN"",""AUX"",""AUX"",""ADJ"",""ADV""]"
4780,"[""u"",""međunarodni"",""uzorak"",""smo"",""zbog"",""nereprezentativnosti"",""nacionalnih"",""uzoraka"",""za"",""populacije"",""studenata"",""svih"",""uključenih"",""državnih"",""sveučilišta"",""nastojali"",""dobiti"",""samo"",""uzorke"",""studenata"",""najvećih"",""nacionalnih"",""sveučilišta"",""u"",""pet"",""zemalja"",""sveučilište"",""u"",""plovdivu"",""475"",""sveučilište"",""u"",""zagrebu"",""615"",""državno"",""sveučilište"",""arusso"",""u"",""bălţiju"",""i"",""državno"",""sveučilište"",""u"",""moldaviji"",""825"",""ukim"",""skopje"",""721"",""beogradsko"",""sveučilište"",""827""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""ADP"",""ADJ"",""NOUN"",""AUX"",""ADP"",""NOUN"",""ADJ"",""NOUN"",""ADP"",""NOUN"",""NOUN"",""ADJ"",""ADJ"",""ADJ"",""NOUN"",""VERB"",""VERB"",""ADV"",""NOUN"",""NOUN"",""ADJ"",""ADJ"",""NOUN"",""ADP"",""NUM"",""NOUN"",""NOUN"",""ADP"",""NOUN"",""NUM"",""NOUN"",""ADP"",""NOUN"",""NUM"",""ADJ"",""NOUN"",""NOUN"",""ADP"",""ADV"",""CCONJ"",""ADJ"",""NOUN"",""ADP"",""NOUN"",""NUM"",""NOUN"",""NOUN"",""NUM"",""ADJ"",""NOUN"",""NUM""]"
4781,"[""ukupno"",""je"",""bilo"",""3463"",""sudionika""]","[0,0,0,0,0]","[""ADV"",""AUX"",""AUX"",""NUM"",""NOUN""]"
4783,"[""stoga"",""smo"",""uključili"",""dva"",""tamošnja"",""sveučilišta""]","[0,0,0,0,0,0]","[""ADV"",""AUX"",""VERB"",""NUM"",""ADJ"",""NOUN""]"
4784,"[""odgovarajući"",""statistički"",""testovi"",""pokazali"",""su"",""da"",""se"",""poduzorci"",""tih"",""dvaju"",""sveučilišta"",""mogu"",""smatrati"",""pripadajućima"",""istoj"",""populaciji""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""ADJ"",""ADJ"",""NOUN"",""VERB"",""AUX"",""PART"",""PRON"",""NOUN"",""DET"",""NUM"",""NOUN"",""VERB"",""VERB"",""ADJ"",""ADJ"",""NOUN""]"
4785,"[""što"",""se"",""bugarske"",""tiče"",""podatak"",""koji"",""govori"",""sam"",""za"",""sebe"",""jest"",""da"",""najveće"",""nacionalno"",""sofijsko"",""sveučilište"",""ne"",""samo"",""da"",""nije"",""bilo"",""voljno"",""izdati"",""dopusnicu"",""za"",""istraživanje"",""nego"",""su"",""njegovi"",""predstavnici"",""izgleda"",""i"",""aktivno"",""onemogućavali"",""provedbu"",""istraživanja"",""naime"",""našim"",""kolegama"",""u"",""neformalnoj"",""su"",""komunikaciji"",""davali"",""do"",""znanja"",""da"",""će"",""imati"",""problema"",""čak"",""i"",""ako"",""istraživanje"",""provedu"",""izvan"",""zakonom"",""određenih"",""prostora"",""autonomije"",""sveučilišta""]","[0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[""PRON"",""PRON"",""ADJ"",""VERB"",""NOUN"",""DET"",""VERB"",""ADJ"",""ADP"",""PRON"",""AUX"",""PART"",""ADJ"",""ADV"",""ADV"",""NOUN"",""PART"",""ADV"",""PART"",""AUX"",""AUX"",""ADV"",""VERB"",""NOUN"",""ADP"",""NOUN"",""CCONJ"",""AUX"",""DET"",""NOUN"",""VERB"",""CCONJ"",""ADV"",""VERB"",""NOUN"",""NOUN"",""ADV"",""DET"",""NOUN"",""ADP"",""ADJ"",""AUX"",""NOUN"",""VERB"",""ADP"",""NOUN"",""PART"",""AUX"",""VERB"",""NOUN"",""PART"",""CCONJ"",""SCONJ"",""NOUN"",""VERB"",""ADP"",""NOUN"",""ADJ"",""NOUN"",""NOUN"",""NOUN""]"
4786,"[""u"",""uzorak"",""je"",""stoga"",""stavljeno"",""plovdivsko"",""sveučilište"",""drugo"",""najveće"",""u"",""zemlji""]","[0,0,0,0,1,0,0,0,0,0,1]","[""ADP"",""NOUN"",""AUX"",""ADV"",""ADJ"",""ADV"",""NOUN"",""ADJ"",""ADJ"",""ADP"",""NOUN""]"
4787,"[""u"",""skladu"",""s"",""gore"",""rečenim"",""predmet"",""istraživanja"",""nije"",""bila"",""stvarna"",""raširenost"",""neetičnih"",""praksi"",""u"",""visokom"",""obrazovanju"",""ali"",""na"",""temelju"",""dijela"",""naših"",""podataka"",""može"",""se"",""reći"",""nešto"",""i"",""o"",""tome"",""tretirajući"",""postotke"",""studenata"",""koji"",""su"",""imali"",""izravni"",""susret"",""s"",""neetičnim"",""ponašanjem"",""samo"",""kao"",""pokazatelje"",""relativnih"",""tendencija"",""u"",""međunarodnom"",""okviru""]","[0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1]","[""ADP"",""NOUN"",""ADP"",""ADV"",""ADJ"",""NOUN"",""NOUN"",""AUX"",""AUX"",""ADJ"",""NOUN"",""ADJ"",""NOUN"",""ADP"",""ADJ"",""NOUN"",""CCONJ"",""ADP"",""NOUN"",""NOUN"",""DET"",""NOUN"",""VERB"",""PRON"",""VERB"",""PRON"",""CCONJ"",""ADP"",""DET"",""ADV"",""NOUN"",""NOUN"",""DET"",""AUX"",""VERB"",""ADJ"",""NOUN"",""ADP"",""ADJ"",""NOUN"",""ADV"",""SCONJ"",""NOUN"",""ADJ"",""NOUN"",""ADP"",""ADJ"",""NOUN""]"
4788,"[""uz"",""pitanja"",""o"",""stavovima"",""prema"",""koruptivnim"",""i"",""ostalim"",""neetičnim"",""ponašanjima"",""te"",""o"",""blizini"",""društvenog"",""kontakta"",""s"",""njima"",""bilo"",""je"",""i"",""nekoliko"",""pitanja"",""čija"",""je"",""svrha"",""bila"",""staviti"",""problem"",""korupcije"",""u"",""visokom"",""obrazovanju"",""u"",""kontekst"",""ostalih"",""problema""]","[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0]","[""ADP"",""NOUN"",""ADP"",""NOUN"",""ADP"",""ADJ"",""CCONJ"",""ADJ"",""ADJ"",""NOUN"",""PRON"",""ADP"",""NOUN"",""ADJ"",""NOUN"",""ADP"",""PRON"",""AUX"",""AUX"",""CCONJ"",""ADV"",""NOUN"",""DET"",""AUX"",""NOUN"",""AUX"",""VERB"",""NOUN"",""NOUN"",""ADP"",""ADJ"",""NOUN"",""ADP"",""NOUN"",""ADJ"",""NOUN""]"
